PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,Themes,GameUrl
puzzle_1773927622259_4774,"rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq d6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",1770,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622259_4774"
puzzle_1773927622259_4775,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4",1903,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622259_4775"
puzzle_1773927622259_4776,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6",2300,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622259_4776"
puzzle_1773927622259_4777,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3",1281,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622259_4777"
puzzle_1773927622259_4778,"rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 1","e4 c5 Nf3 d6 Be2 Nf6 O-O e6",996,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622259_4778"
puzzle_1773927622259_4779,"rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6",2376,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622259_4779"
puzzle_1773927622259_4780,"rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1",1250,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622259_4780"
puzzle_1773927622259_4781,"rnbqkbnr/pp3ppp/4p3/2ppP3/2P5/8/PP1P1PPP/RNBQKBNR w KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3",1027,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622259_4781"
puzzle_1773927622259_4782,"rnbqkbnr/pp2pppp/8/2pp4/2P5/8/PP1PPPPP/RNBQKBNR w KQkq d6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O",1848,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622259_4782"
puzzle_1773927622259_4783,"rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3",1685,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622259_4783"
puzzle_1773927622259_4784,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq e6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6",1413,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622259_4784"
puzzle_1773927622259_4785,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",1839,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622259_4785"
puzzle_1773927622259_4786,"rnbqkbnr/pppp1ppp/8/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",922,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622259_4786"
puzzle_1773927622259_4787,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2",2239,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622259_4787"
puzzle_1773927622259_4788,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq - 0 4","e4 c5 Nf3 d6 Be2",2050,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622259_4788"
puzzle_1773927622259_4789,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O",1951,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622259_4789"
puzzle_1773927622259_4790,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",2051,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622259_4790"
puzzle_1773927622259_4791,"rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq d3 0 3","e4 c5 Nf3 d6 Be2 Nf6",1774,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622259_4791"
puzzle_1773927622259_4792,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6",2373,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622259_4792"
puzzle_1773927622259_4793,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6",1438,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622259_4793"
puzzle_1773927622259_4794,"rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq d6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",1347,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622259_4794"
puzzle_1773927622259_4795,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4",1536,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622259_4795"
puzzle_1773927622259_4796,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4",1733,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622259_4796"
puzzle_1773927622259_4797,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O",1281,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622259_4797"
puzzle_1773927622259_4798,"rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 1","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",859,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622259_4798"
puzzle_1773927622259_4799,"rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",1725,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622259_4799"
puzzle_1773927622259_4800,"rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6",857,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622259_4800"
puzzle_1773927622259_4801,"rnbqkbnr/pp3ppp/4p3/2ppP3/2P5/8/PP1P1PPP/RNBQKBNR w KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6",1791,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622259_4801"
puzzle_1773927622259_4802,"rnbqkbnr/pp2pppp/8/2pp4/2P5/8/PP1PPPPP/RNBQKBNR w KQkq d6 0 3","e4 c5 Nf3 d6 Be2",2115,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622259_4802"
puzzle_1773927622259_4803,"rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2",1933,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622259_4803"
puzzle_1773927622259_4804,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq e6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3",1593,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622259_4804"
puzzle_1773927622259_4805,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6",2312,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622259_4805"
puzzle_1773927622259_4806,"rnbqkbnr/pppp1ppp/8/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1",859,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622259_4806"
puzzle_1773927622259_4807,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3",986,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622259_4807"
puzzle_1773927622259_4808,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",985,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622259_4808"
puzzle_1773927622259_4809,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1",1353,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622259_4809"
puzzle_1773927622259_4810,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2",980,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622259_4810"
puzzle_1773927622259_4811,"rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq d3 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4",1519,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622259_4811"
puzzle_1773927622259_4812,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7 Qg3",1429,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622259_4812"
puzzle_1773927622259_4813,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6",963,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622259_4813"
puzzle_1773927622259_4814,"rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq d6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7 Qg3",1928,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622259_4814"
puzzle_1773927622259_4815,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6",1363,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622259_4815"
puzzle_1773927622259_4816,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4",1790,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622259_4816"
puzzle_1773927622259_4817,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O",965,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622259_4817"
puzzle_1773927622259_4818,"rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 1","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4",1670,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622259_4818"
puzzle_1773927622259_4819,"rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6",1627,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622259_4819"
puzzle_1773927622259_4820,"rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",2096,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622259_4820"
puzzle_1773927622259_4821,"rnbqkbnr/pp3ppp/4p3/2ppP3/2P5/8/PP1P1PPP/RNBQKBNR w KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3",1806,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622259_4821"
puzzle_1773927622259_4822,"rnbqkbnr/pp2pppp/8/2pp4/2P5/8/PP1PPPPP/RNBQKBNR w KQkq d6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",2083,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622259_4822"
puzzle_1773927622259_4823,"rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2",1982,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622259_4823"
puzzle_1773927622259_4824,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq e6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4",943,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622259_4824"
puzzle_1773927622259_4825,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1",1687,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622259_4825"
puzzle_1773927622259_4826,"rnbqkbnr/pppp1ppp/8/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",1355,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622259_4826"
puzzle_1773927622259_4827,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6",2279,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622259_4827"
puzzle_1773927622259_4828,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6",1276,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622259_4828"
puzzle_1773927622259_4829,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1",987,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622259_4829"
puzzle_1773927622259_4830,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O",909,100,50,"sacrifice","https://lichess.org/puzzle/puzzle_1773927622259_4830"
puzzle_1773927622259_4831,"rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq d3 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O",1883,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622259_4831"
puzzle_1773927622259_4832,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4",1977,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622259_4832"
puzzle_1773927622259_4833,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4",2201,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622259_4833"
puzzle_1773927622259_4834,"rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq d6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",1599,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622259_4834"
puzzle_1773927622259_4835,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4",1916,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622259_4835"
puzzle_1773927622259_4836,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6",2247,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622259_4836"
puzzle_1773927622259_4837,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",894,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622259_4837"
puzzle_1773927622259_4838,"rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 1","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",1677,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622259_4838"
puzzle_1773927622259_4839,"rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6",1282,100,50,"fork","https://lichess.org/puzzle/puzzle_1773927622259_4839"
puzzle_1773927622259_4840,"rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6",2267,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622259_4840"
puzzle_1773927622259_4841,"rnbqkbnr/pp3ppp/4p3/2ppP3/2P5/8/PP1P1PPP/RNBQKBNR w KQkq - 0 4","e4 c5 Nf3 d6 Be2",1246,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622259_4841"
puzzle_1773927622259_4842,"rnbqkbnr/pp2pppp/8/2pp4/2P5/8/PP1PPPPP/RNBQKBNR w KQkq d6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3",2142,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622259_4842"
puzzle_1773927622259_4843,"rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6",1380,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622259_4843"
puzzle_1773927622259_4844,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq e6 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",1647,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622259_4844"
puzzle_1773927622259_4845,"rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 3","e4 c5 Nf3 d6 Be2 Nf6",1442,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622259_4845"
puzzle_1773927622259_4846,"rnbqkbnr/pppp1ppp/8/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4",1956,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622259_4846"
puzzle_1773927622259_4847,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6",1535,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622259_4847"
puzzle_1773927622259_4848,"r1bqkbnr/pppp1ppp/2n2n2/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7",2231,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622259_4848"
puzzle_1773927622259_4849,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6",1263,100,50,"strategy","https://lichess.org/puzzle/puzzle_1773927622259_4849"
puzzle_1773927622259_4850,"rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6",2243,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622259_4850"
puzzle_1773927622259_4851,"rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq d3 0 3","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",1855,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622259_4851"
puzzle_1773927622259_4852,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",1106,100,50,"skewer","https://lichess.org/puzzle/puzzle_1773927622259_4852"
puzzle_1773927622259_4853,"rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3",2388,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622259_4853"
puzzle_1773927622259_4854,"rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq d6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3",2266,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622259_4854"
puzzle_1773927622259_4855,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6 Qe1 Nh7",2029,100,50,"middlegame","https://lichess.org/puzzle/puzzle_1773927622259_4855"
puzzle_1773927622259_4856,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3",2297,100,50,"tactics","https://lichess.org/puzzle/puzzle_1773927622259_4856"
puzzle_1773927622259_4857,"r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 4 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3",2067,100,50,"endgame","https://lichess.org/puzzle/puzzle_1773927622259_4857"
puzzle_1773927622259_4858,"rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 1","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4",1445,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622259_4858"
puzzle_1773927622259_4859,"rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4",1053,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622259_4859"
puzzle_1773927622259_4860,"rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6 0 2","e4 c5 Nf3 d6 Be2 Nf6 O-O e6 Nc3 Be7 f4 O-O a4 Nc6 Be3 a6",1274,100,50,"opening","https://lichess.org/puzzle/puzzle_1773927622259_4860"
puzzle_1773927622259_4861,"rnbqkbnr/pp3ppp/4p3/2ppP3/2P5/8/PP1P1PPP/RNBQKBNR w KQkq - 0 4","e4 c5 Nf3 d6 Be2 Nf6 O-O e6",1951,100,50,"pin","https://lichess.org/puzzle/puzzle_1773927622259_4861"
